temp_id	state	age	gender	ethnicity	marital	children	education	income
7810	Utah	56-65	F	White/Other	Single	1	High School	20K-30K
7811	California	66+	F	White/Other	Married	0	High School	50K-75K
7812	Florida	46-55	F	Hispanic	Married	1	High School	75K-100K
7813	Texas	36-45	M	White/Other	Married	1	College	> 125K
7814	Virginia	36-45	F	Hispanic	Married	1	College	50K-75K
7815	New York	56-65	M	Asian	Married	0		30K-40K
7816	Florida	56-65	M	White/Other	Married	1	High School	50K-75K
7817	Tennessee				Single	1		50K-75K
7818	Illinois	36-45	M	White/Other	Single	0	High School	20K-30K
7819	Oregon	56-65	F	White/Other	Single	0		< 15K
7820	Vermont	18-25	F	White/Other	Single	0	High School	> 125K
7821	Oregon	66+	F	White/Other	Married	0	College	30K-40K
7822	California		M	Asian	Married	1		75K-100K
7823	Georgia	18-25	M	Asian	Married	0	High School	30K-40K
7824	Arizona	66+	M	Hispanic	Married	1	College	15K-20K
7825	New Hampshire	66+	F	White/Other	Single	1	High School	75K-100K
7826	Kansas	36-45	F	Asian	Single	0	High School	50K-75K
7827	North Carolina	66+	M	White/Other	Married	1	College	20K-30K
7828	Maine	66+	M	White/Other	Married	0		40K-50K
7829	Alabama	46-55	F	White/Other	Married	0		50K-75K
7830	Ohio	46-55	M	White/Other	Single	1	Grad School	40K-50K
7831	Nevada			White/Other	Single	1		> 125K
7832	California		M	Hispanic	Married	1	High School	75K-100K
7833	Arizona	36-45	F	White/Other	Single	3	High School	< 15K
7834	Arizona		M	Hispanic	Single	0		20K-30K
7835	New York		M	White/Other	Married	0		< 15K
7836	Indiana		M	White/Other	Married	4		50K-75K
7837	Pennsylvania	66+	F	White/Other	Married	0	College	75K-100K
7838	Ohio	18-25	F	White/Other	Single	0	High School	15K-20K
7839	Oregon	66+	F	White/Other	Married	0	High School	50K-75K
7840	California		M	Hispanic	Single	0		< 15K
7841	New Jersey	56-65	M	African American	Single	1		20K-30K
7842	Alabama			African American	Single	0		> 125K
7843	Ohio	66+	F	White/Other	Married	1	Grad School	< 15K
7844	Georgia	56-65	M	White/Other	Married	0	High School	40K-50K
7845	Montana	56-65	F	White/Other	Married	0	College	15K-20K
7846	Oregon	26-35	M	Hispanic	Single	0	High School	75K-100K
7847	Illinois	56-65	F	White/Other	Married	1	College	40K-50K
7848	California			Asian	Married	0		> 125K
7849	Tennessee	26-35	M	White/Other	Married	1	Grad School	20K-30K
7850	Massachusetts	26-35	F	White/Other	Single	1	High School	20K-30K
7851	California	36-45	F	White/Other	Married	1	College	100K-125K
7852	Ohio	56-65	F	African American	Single	0	High School	< 15K
7853	California		M	White/Other	Married	0		50K-75K
7854	Mississippi		F	African American	Single	1		20K-30K
7855	California	36-45	F	Hispanic	Married	1	College	< 15K
7856	Alabama		F	White/Other	Single	0		50K-75K
7857	Ohio	66+	M	White/Other	Married	0	High School	50K-75K
7858	Michigan	56-65	M	White/Other	Married	0	High School	50K-75K
7859	Ohio	46-55	F	White/Other	Married	4	College	50K-75K
7860	Iowa	18-25	M	White/Other	Single	1	College	50K-75K
7861	Massachusetts	66+	F	White/Other	Married	0	Vocational	40K-50K
7862	Virginia	46-55	F	White/Other	Married	0	College	100K-125K
7863	Virginia	46-55	M	White/Other	Single	1	College	30K-40K
7864	Hawaii			White/Other	Single	0		20K-30K
7865	Maryland	26-35	F	White/Other	Married	1	High School	> 125K
7866	Oregon	26-35	M	White/Other	Single	1	High School	> 125K
7867	Louisiana	46-55	F	White/Other	Married	0	High School	30K-40K
7868	Texas	26-35	M	White/Other	Married	0		40K-50K
7869	New York	66+	F	Asian	Single	0	Grad School	> 125K
7870	Colorado	46-55	M	White/Other	Married	2	College	50K-75K
7871	California	36-45	F	White/Other	Single	0		15K-20K
7872	California	66+	F	White/Other	Married	1		> 125K
7873	Louisiana	26-35	F	African American	Single	0	High School	< 15K
7874	Texas	66+	M	White/Other	Married	1	High School	50K-75K
7875	Rhode Island	56-65	F	White/Other	Married	0		50K-75K
7876	California	56-65	M	Asian	Single	1		30K-40K
7877	California	46-55	M	White/Other	Married	2		30K-40K
7878	Illinois				Married	3		30K-40K
7879	Colorado	46-55	F	White/Other	Married	1	College	> 125K
7880	Connecticut	36-45	F	White/Other	Single	1	High School	40K-50K
7881	Virginia				Married	0		> 125K
7882	Nevada	66+	F	Hispanic	Married	0	High School	15K-20K
7883	Rhode Island	26-35	M	White/Other	Single	1	Grad School	50K-75K
7884	North Carolina	66+	F	White/Other	Married	1		15K-20K
7885	California	36-45	M	Asian	Married	1	College	75K-100K
7886	Florida	66+	M	African American	Married	0		50K-75K
7887	Oregon	26-35	F	African American	Single	0		30K-40K
7888	California	56-65	M	White/Other	Single	0	High School	50K-75K
7889	Arizona			Hispanic	Single	1		50K-75K
7890	Illinois	18-25	M	White/Other	Married	4		50K-75K
7891	New York	66+	M	White/Other	Married	1	High School	50K-75K
7892	Pennsylvania	56-65	M	Asian	Single	1	High School	40K-50K
7893	Pennsylvania		F	White/Other	Married	0		15K-20K
7894	Texas	36-45	F	African American	Single	0	High School	> 125K
7895	Colorado	18-25	F	Hispanic	Single	0	High School	< 15K
7896	Kentucky	66+	M	African American	Married	1	College	30K-40K
7897	New Jersey		F	White/Other	Single	1		40K-50K
7898	New Jersey	18-25	F	White/Other	Married	1	College	100K-125K
7899	Florida	66+	M	African American	Married	0	High School	50K-75K
7900	Delaware	46-55	F	White/Other	Married	1	College	50K-75K
7901	Kansas	66+	M	White/Other	Married	0	High School	40K-50K
7902	Maryland	26-35	M	White/Other	Single	0	High School	40K-50K
7903	Missouri	46-55	M	White/Other	Married	0		50K-75K
7904	Minnesota	46-55	F	White/Other	Married	0	Grad School	> 125K
7905	New Jersey	56-65	M	Hispanic	Married	2	Grad School	100K-125K
7906	Nevada	66+	M	White/Other	Single	0	High School	50K-75K
7907	Indiana	36-45	F	White/Other	Married	2		50K-75K
7908	Florida	56-65	F	White/Other	Married	1	College	75K-100K
7909	New York	66+	M	White/Other	Married	1	College	50K-75K
7910	Michigan	36-45	M	White/Other	Single	0	High School	> 125K
7911	New York	66+	F	White/Other	Single	0		50K-75K
7912	Minnesota	66+	M	White/Other	Married	0	High School	30K-40K
7913	Pennsylvania			White/Other	Married	0		75K-100K
7914	Michigan		M	White/Other	Married	0		50K-75K
7915	North Carolina	66+	F	White/Other	Married	0	High School	50K-75K
7916	Maryland	66+	M	African American	Married	1	College	30K-40K
7917	Oklahoma	46-55	M	Hispanic	Single	0		50K-75K
7918	Illinois			White/Other	Single	2		30K-40K
7919	Missouri			White/Other	Married	1		30K-40K
7920	New Mexico	66+	M	White/Other	Married	0	College	75K-100K
7921	Indiana		F	White/Other	Single	0		30K-40K
7922	West Virginia	66+	M	White/Other	Married	0	College	50K-75K
7923	Florida	36-45	F	Hispanic	Married	0		40K-50K
7924	Minnesota	26-35	M	White/Other	Single	1	College	> 125K
7925	Tennessee	56-65	F	African American	Single	0	College	20K-30K
7926	California		M	White/Other	Married	2		< 15K
7927	Virginia	26-35	M	White/Other	Single	0	High School	30K-40K
7928	Massachusetts	66+	M	Asian	Married	0	College	> 125K
7929	Georgia	26-35	F	Asian	Single	1		< 15K
7930	Texas	66+	F	Hispanic	Married	1		75K-100K
7931	Ohio	66+	F	White/Other	Single	1		50K-75K
7932	Florida	66+	F	White/Other	Married	1	High School	100K-125K
7933	Ohio	56-65	F	White/Other	Married	0		15K-20K
7934	California	46-55	M	White/Other	Married	2	Grad School	> 125K
7935	Colorado	46-55	M	White/Other	Married	4	Grad School	> 125K
7936	Texas	36-45	F	White/Other	Married	4	College	75K-100K
7937	California	56-65	M	African American	Single	0		50K-75K
7938	Michigan		F	African American	Single	0		> 125K
7939	Florida	26-35	F	White/Other	Single	1	High School	40K-50K
7940	Michigan	56-65	M	African American	Married	0	High School	50K-75K
7941	Florida	56-65	F	White/Other	Married	0	High School	50K-75K
7942	California	56-65	F	White/Other	Single	0	Grad School	20K-30K
7943	New York	46-55	M	White/Other	Single	0		20K-30K
7944	Iowa	56-65	F	White/Other	Single	0	Grad School	50K-75K
7945	Georgia	46-55	M	African American	Single	0	College	15K-20K
7946	Wyoming	56-65	M	White/Other	Married	0	College	100K-125K
7947	California		F	African American	Single	0		40K-50K
7948	Rhode Island		F	African American	Single	0		< 15K
7949	New York			Asian	Married	0		> 125K
7950	Iowa		F	White/Other	Married	2		30K-40K
7951	Arizona	36-45	F	Hispanic	Single	0	College	< 15K
7952	North Carolina	66+	F	White/Other	Single	0	High School	< 15K
7953	Texas	56-65	M	Hispanic	Married	1	College	40K-50K
7954	Montana	66+	M	White/Other	Single	0	College	15K-20K
7955	Texas		F	White/Other	Married	1		100K-125K
7956	Wisconsin	66+	F	White/Other	Single	0	High School	40K-50K
7957	Florida	26-35	F	African American	Single	1	High School	20K-30K
7958	California	36-45	F	White/Other	Married	0		> 125K
7959	New York		M	White/Other	Single	0		< 15K
7960	California			Hispanic	Single	0		< 15K
7961	Florida	66+	F	White/Other	Married	0	Grad School	100K-125K
7962	Alabama		M	White/Other	Single	0		100K-125K
7963	California	66+	F	African American	Single	0		< 15K
7964	Georgia	26-35	F	African American	Single	0	High School	50K-75K
7965	Florida	66+	M	African American	Single	0		50K-75K
7966	Arizona				Single	0		50K-75K
7967	Florida	66+	M	White/Other	Married	3	High School	100K-125K
7968	North Carolina	26-35	M	White/Other	Single	0	High School	100K-125K
7969	Wisconsin	36-45	F	White/Other	Married	1	High School	30K-40K
7970	Oklahoma			White/Other	Single	0		15K-20K
7971	California			White/Other	Single	1		100K-125K
7972	Missouri	56-65	M	White/Other	Married	2		50K-75K
7973	Florida		F	Asian	Single	0	High School	75K-100K
7974	Illinois	26-35	F	Asian	Single	1		75K-100K
7975	Michigan	66+	F	White/Other	Married	0		75K-100K
7976	New York	56-65	F	White/Other	Married	0		> 125K
7977	Pennsylvania	56-65	F	White/Other	Single	1	College	> 125K
7978	Ohio	56-65	M	White/Other	Married	0	Vocational	100K-125K
7979	Georgia		F	White/Other	Married	1		> 125K
7980	Illinois	36-45	M	Hispanic	Single	0		50K-75K
7981	California	26-35	F	Hispanic	Single	0		100K-125K
7982	Wyoming	66+	M	White/Other	Married	1		75K-100K
7983	California		F	Hispanic	Married	1		30K-40K
7984	Michigan	26-35	F	White/Other	Single	0		< 15K
7985	Colorado	46-55	M	White/Other	Single	1	College	30K-40K
7986	New York	26-35	F	White/Other	Single	0	High School	< 15K
7987	Arkansas	46-55	F	Asian	Married	0	Grad School	> 125K
7988	Arkansas	66+	F	Hispanic	Married	0	High School	50K-75K
7989	Texas		M	White/Other	Single	0		> 125K
7990	California	46-55	M	Hispanic	Married	2	High School	30K-40K
7991	Washington	36-45	F	White/Other	Married	1	High School	30K-40K
7992	California	26-35	M	White/Other	Married	1	High School	40K-50K
7993	District of Columbia		F	White/Other	Single	0		75K-100K
7994	Texas	46-55	M	Hispanic	Single	0		30K-40K
7995	California	66+	M	Hispanic	Married	1		< 15K
7996	Ohio	56-65	M	White/Other	Single	0	College	> 125K
7997	Florida	66+	F	Hispanic	Married	0	Grad School	30K-40K
7998	Florida	26-35	F	White/Other	Single	1	High School	100K-125K
7999	Texas	36-45	M	White/Other	Single	0	High School	< 15K
8000	Iowa			White/Other	Single	1		50K-75K
8001	California	66+	M	Asian	Single	0	High School	50K-75K
8002	Louisiana	56-65	M	White/Other	Married	3	Grad School	> 125K
8003	New Jersey	36-45	F	White/Other	Single	0		75K-100K
8004	California	56-65	M	White/Other	Married	2	College	50K-75K
8005	Colorado	46-55	M	White/Other	Single	0	College	20K-30K
8006	Tennessee	66+	M	White/Other	Single	0		> 125K
8007	New Mexico	66+	M	White/Other	Single	0	High School	20K-30K
8008	New York	66+	F	White/Other	Single	0	High School	50K-75K
8009	Virginia	36-45	F	White/Other	Married	1	High School	30K-40K
8010	Maryland	26-35	M	White/Other	Married	1	College	> 125K
8011	Pennsylvania		M	White/Other	Married	4		75K-100K
8012	Michigan	18-25	F	African American	Single	0		100K-125K
8013	New Hampshire	26-35	F	Hispanic	Married	3	College	75K-100K
8014	North Carolina	18-25	F	White/Other	Married	0	Grad School	100K-125K
8015	Illinois	46-55	F	White/Other	Married	2	High School	75K-100K
8016	North Carolina		F	White/Other	Single	0		< 15K
8017	Texas	56-65	M	Hispanic	Single	0	College	100K-125K
8018	Pennsylvania	66+	F	White/Other	Single	0	High School	75K-100K
8019	Pennsylvania	26-35	F	White/Other	Single	1	High School	40K-50K
8020	Connecticut	26-35	F	White/Other	Single	0		< 15K
8021	Texas	46-55	M	White/Other	Single	1	High School	< 15K
8022	Washington	46-55	F	White/Other	Married	1		50K-75K
8023	Texas	46-55	M	Hispanic	Single	0	High School	30K-40K
8024	Virginia	18-25		White/Other	Single	1		100K-125K
8025	Kansas	56-65	M	White/Other	Married	1	High School	50K-75K
8026	Maryland	66+	M	White/Other	Married	1	High School	40K-50K
8027	Illinois	36-45	M	African American	Single	0	High School	20K-30K
8028	Florida	46-55	M	White/Other	Married	2	College	30K-40K
8029	Arizona	46-55	F	Hispanic	Single	1	High School	< 15K
8030	Pennsylvania	66+	M	White/Other	Married	1	High School	50K-75K
8031	Michigan	56-65	M	African American	Single	0	High School	40K-50K
8032	Virginia	26-35	M	African American	Single	1	High School	75K-100K
8033	Nevada	46-55	M	Hispanic	Married	2	High School	40K-50K
8034	New York	56-65	M	Hispanic	Married	0	Grad School	75K-100K
8035	Texas		F	Hispanic	Single	0		15K-20K
8036	Ohio	66+	F	White/Other	Married	0	College	20K-30K
8037	Georgia	56-65	F	Hispanic	Single	0	College	< 15K
8038	Ohio	66+	F	White/Other	Married	0	High School	50K-75K
8039	New York			White/Other	Married	0		50K-75K
8040	Wisconsin	26-35	M	White/Other	Single	0	High School	40K-50K
8041	Texas	26-35	F	African American	Single	0	High School	> 125K
8042	Nebraska	66+	M	White/Other	Single	1		> 125K
8043	Texas	66+	F	Hispanic	Married	1	Grad School	75K-100K
8044	Wisconsin	56-65	M	White/Other	Married	0	College	100K-125K
8045	Illinois	26-35	F	White/Other	Single	1	High School	40K-50K
8046	California			White/Other	Single	0		> 125K
8047	Michigan	66+	F	White/Other	Married	0	Grad School	15K-20K
8048	Texas			Hispanic	Single	0		> 125K
8049	Ohio	56-65	M	White/Other	Single	0		20K-30K
8050	Georgia	56-65	M	White/Other	Married	1		15K-20K
8051	Pennsylvania	36-45	M	White/Other	Married	1	College	50K-75K
8052	Missouri	66+	F	White/Other	Married	1	College	50K-75K
8053	Rhode Island	56-65	M	White/Other	Single	1	High School	20K-30K
8054	Florida	46-55	F	African American	Single	1		15K-20K
8055	North Carolina	26-35	F	White/Other	Married	1	High School	40K-50K
8056	New Jersey	66+	M	Asian	Married	0	College	> 125K
8057	Iowa	66+	F	White/Other	Married	0	High School	40K-50K
8058	Texas	46-55	M	White/Other	Single	1	College	75K-100K
8059	Illinois	18-25	M	White/Other	Married	2	High School	75K-100K
8060	Kansas	26-35	F	Hispanic	Single	0	High School	20K-30K
8061	Florida			Hispanic	Married	0	College	< 15K
8062	Georgia	36-45	F	White/Other	Single	0	College	< 15K
8063	California	36-45	F	Asian	Married	1	College	30K-40K
8064	Ohio	46-55	M	White/Other	Married	3	College	40K-50K
8065	Arizona	66+	M	Hispanic	Married	1		75K-100K
8066	New York	18-25	M	Hispanic	Single	0		< 15K
8067	Louisiana		M	Hispanic	Single	0	College	< 15K
8068	Pennsylvania			White/Other	Married	1		15K-20K
8069	Virginia	66+	M	White/Other	Single	0	High School	40K-50K
8070	Colorado		M	White/Other	Married	1		> 125K
8071	Florida	66+	M	White/Other	Single	0	High School	< 15K
8072	California		M	White/Other	Married	1		100K-125K
8073	California	36-45	M	White/Other	Married	3	High School	50K-75K
8074	California	66+	M	Asian	Married	0	High School	100K-125K
8075	Georgia	56-65	F	White/Other	Married	2	College	50K-75K
8076	Arkansas	26-35	M	White/Other	Single	0	High School	50K-75K
8077	Minnesota	36-45	F	White/Other	Married	2	High School	50K-75K
8078	Massachusetts	46-55	F	White/Other	Single	2	High School	75K-100K
8079	Iowa	66+	M	White/Other	Married	0	High School	20K-30K
8080	New Jersey	66+	F	White/Other	Married	1	Grad School	75K-100K
8081	California	66+	F	White/Other	Single	0	High School	< 15K
8082	Ohio	36-45	F	African American	Single	0		100K-125K
8083	Rhode Island	36-45		White/Other	Single	0		> 125K
8084	Indiana	66+	F	African American	Single	0	High School	20K-30K
8085	Texas	36-45	F	Asian	Single	1		75K-100K
8086	Maryland	56-65	F	White/Other	Married	0	High School	75K-100K
8087	New Jersey	66+	M	African American	Married	0		50K-75K
8088	Missouri	56-65	F	White/Other	Married	0	Grad School	50K-75K
8089	Texas	46-55	M	White/Other	Married	1	College	> 125K
8090	Florida	46-55	F	White/Other	Married	0		40K-50K
8091	Hawaii	36-45	M	Hispanic	Single	0		50K-75K
8092	New York	56-65	F	White/Other	Married	0	College	75K-100K
8093	California	46-55	M	White/Other	Single	0	High School	50K-75K
8094	Minnesota	36-45	F	White/Other	Married	1	High School	50K-75K
8095	Virginia	36-45	F	White/Other	Married	2	High School	20K-30K
8096	California	18-25	F	Hispanic	Single	0		75K-100K
8097	Missouri	46-55	F	White/Other	Married	1	High School	15K-20K
8098	New Hampshire		M	White/Other	Single	0		40K-50K
8099	Michigan	56-65	M	White/Other	Married	1	College	40K-50K
8100	Texas		F	Hispanic	Single	0		20K-30K
8101	Michigan	46-55	F	African American	Single	0		< 15K
8102	Texas	66+	F	African American	Married	0	High School	50K-75K
8103	Kentucky			White/Other	Single	0		50K-75K
8104	Florida	46-55	M	White/Other	Married	1		40K-50K
8105	Texas	56-65	F	White/Other	Single	0	High School	50K-75K
8106	Missouri	36-45	F	African American	Single	1	College	40K-50K
8107	Kentucky	56-65	M	White/Other	Married	0	High School	30K-40K
8108	California	56-65	F	White/Other	Single	0	College	40K-50K
8109	Alabama		F	African American	Single	0		100K-125K
8110	Pennsylvania	66+	F	White/Other	Married	1		50K-75K
8111	Wisconsin	36-45	F	White/Other	Married	0	High School	50K-75K
8112	Ohio	46-55	F	White/Other	Married	0	College	75K-100K
8113	Minnesota	66+	F	White/Other	Married	0		40K-50K
8114	California	26-35	M	White/Other	Married	0		50K-75K
8115	Illinois	46-55	F	Hispanic	Married	1	High School	50K-75K
8116	Ohio	66+	M	White/Other	Married	1	High School	< 15K
8117	Indiana	26-35	F	African American	Single	0	College	40K-50K
8118	California	66+	F	White/Other	Married	0	Grad School	50K-75K
8119	New York	46-55	F	White/Other	Single	0		30K-40K
8120	Florida		F	White/Other	Married	0		50K-75K
8121	Texas	18-25	M	Hispanic	Married	0	High School	< 15K
8122	Georgia	66+	M	African American	Married	1	College	40K-50K
8123	Texas			Hispanic	Single	0		> 125K
8124	Michigan	26-35	F	White/Other	Married	1	High School	100K-125K
8125	Illinois	66+	F	White/Other	Married	0	Grad School	> 125K
8126	Washington	18-25	M	Hispanic	Single	0		30K-40K
8127	Oregon	26-35	F	White/Other	Single	0	Grad School	> 125K
8128	Tennessee	66+	M	White/Other	Married	1		50K-75K
8129	Illinois	66+	F	White/Other	Married	0	High School	15K-20K
8130	West Virginia	26-35	M	White/Other	Married	3	College	> 125K
8131	Texas		M	Hispanic	Married	0		> 125K
8132	New Jersey			Asian	Single	0		> 125K
8133	Michigan	66+		African American	Single	0		< 15K
8134	Missouri	36-45	F	White/Other	Single	1	High School	50K-75K
8135	Connecticut			White/Other	Single	0		15K-20K
8136	Michigan			White/Other	Single	0		20K-30K
8137	California	66+	F	Hispanic	Single	0		20K-30K
8138	Wisconsin	46-55	M	White/Other	Married	2	College	50K-75K
8139	Missouri	66+	M	White/Other	Married	1	High School	75K-100K
8140	Ohio	26-35	F	White/Other	Single	0	High School	40K-50K
8141	Texas		F	White/Other	Married	1		75K-100K
8142	California			African American	Married	0		20K-30K
8143	Massachusetts	18-25	F	White/Other	Single	0		30K-40K
8144	Kentucky	66+	M	White/Other	Married	0	College	50K-75K
8145	Kentucky	46-55	F	White/Other	Married	0	High School	50K-75K
8146	Texas	56-65	F	Hispanic	Married	1	College	20K-30K
8147	Georgia	26-35	M	White/Other	Single	0	High School	75K-100K
8148	Michigan		M	African American	Married	0		> 125K
8149	Colorado		F	Hispanic	Single	0		15K-20K
8150	California	46-55	M	White/Other	Married	1		> 125K
8151	California		M	Asian	Married	0		100K-125K
8152	West Virginia	66+	F	White/Other	Married	0		< 15K
8153	Alaska	66+	M	White/Other	Married	0	Grad School	> 125K
8154	South Carolina	36-45	F	White/Other	Single	2	College	30K-40K
8155	New Jersey	18-25		White/Other	Single	1	High School	> 125K
8156	Colorado	36-45	M	White/Other	Married	2	College	75K-100K
8157	Michigan	26-35	F	White/Other	Married	2	High School	50K-75K
8158	California		M	African American	Single	0		> 125K
8159	California	56-65	M	African American	Married	1	High School	50K-75K
8160	Georgia	36-45	F	White/Other	Married	1	High School	100K-125K
8161	New York	36-45	M	White/Other	Single	1	College	40K-50K
8162	Wisconsin	66+	F	African American	Single	0		< 15K
8163	South Carolina	26-35	F	White/Other	Married	0	College	40K-50K
8164	Michigan	26-35	M	White/Other	Married	1	High School	> 125K
8165	Florida	66+	M	White/Other	Married	0		40K-50K
8166	New York		F	White/Other	Single	0		> 125K
8167	Minnesota	56-65	F	White/Other	Married	1	College	75K-100K
8168	Tennessee	46-55	F	White/Other	Married	1	College	50K-75K
8169	Texas	36-45	M	Hispanic	Single	1		15K-20K
8170	North Carolina	66+	F	White/Other	Single	0		< 15K
8171	Pennsylvania	46-55	M	White/Other	Married	1	Grad School	50K-75K
8172	Indiana		F	White/Other	Married	2		> 125K
8173	New Jersey	26-35	M	White/Other	Single	0	High School	> 125K
8174	California	56-65	F	White/Other	Single	2	Grad School	50K-75K
8175	Ohio	56-65	M	White/Other	Married	0	Grad School	50K-75K
8176	Minnesota	66+	M	White/Other	Married	0	High School	75K-100K
8177	North Carolina	56-65	M	White/Other	Single	0	High School	20K-30K
8178	Minnesota	46-55	F	White/Other	Married	1	High School	50K-75K
8179	Idaho	46-55	M	White/Other	Single	1	High School	40K-50K
8180	Michigan	56-65	F	White/Other	Married	1	High School	100K-125K
8181	Rhode Island	36-45	M	White/Other	Married	0		> 125K
8182	Colorado	56-65	M	White/Other	Married	1	Grad School	> 125K
8183	Texas	66+	M	White/Other	Married	1	College	> 125K
8184	Arizona	36-45	M	White/Other	Married	2	College	30K-40K
8185	Texas	46-55	M	Hispanic	Single	2	College	30K-40K
8186	Illinois	56-65	M	White/Other	Married	0	College	> 125K
8187	California	36-45	F	White/Other	Single	0		> 125K
8188	Florida	56-65	M	White/Other	Married	0		40K-50K
8189	Texas	26-35	F	Hispanic	Single	0		< 15K
8190	Mississippi	66+	F	Hispanic	Single	0		40K-50K
8191	Tennessee	18-25	M	African American	Single	0		30K-40K
8192	New York	56-65	F	White/Other	Married	1	High School	40K-50K
8193	Utah	56-65	F	White/Other	Married	0	College	15K-20K
8194	North Carolina	26-35	F	White/Other	Single	0	College	50K-75K
8195	Ohio	26-35	M	White/Other	Single	1		< 15K
8196	Texas		F	Asian	Single	0		> 125K
8197	Texas	56-65	M	White/Other	Single	0	College	40K-50K
8198	New York		F	White/Other	Single	0		> 125K
8199	New York	56-65	F	White/Other	Single	2	High School	30K-40K
8200	Colorado	56-65	M	White/Other	Married	1	College	50K-75K
8201	New York	46-55	F	White/Other	Married	3	College	75K-100K
8202	Texas	66+	M	White/Other	Married	0	High School	40K-50K
8203	Arizona	26-35	M	White/Other	Single	0	College	> 125K
8204	Alabama	66+	M	White/Other	Married	0	College	> 125K
8205	New York		F	White/Other	Married	2		> 125K
8206	Missouri	46-55	F	White/Other	Married	1	High School	100K-125K
8207	Arizona	66+	F	White/Other	Married	0	College	50K-75K
8208	Wyoming	36-45	M	White/Other	Married	1	College	50K-75K
8209	Missouri	26-35	F	White/Other	Single	0	Grad School	50K-75K
8210	New York	66+	M	White/Other	Married	0	High School	40K-50K
8211	North Dakota	26-35	M	White/Other	Single	0	High School	20K-30K
8212	Utah	66+	M	White/Other	Married	0	Grad School	> 125K
8213	Kentucky		M	White/Other	Single	1		50K-75K
8214	Colorado	66+	M	White/Other	Married	0	College	40K-50K
8215	Florida	36-45	F	White/Other	Married	1	High School	40K-50K
8216	Tennessee	66+	M	White/Other	Married	0	Grad School	50K-75K
8217	Oregon	36-45	F	White/Other	Married	1	High School	40K-50K
8218	California	26-35	M	African American	Single	0		20K-30K
8219	Florida	56-65	M	White/Other	Married	0	Grad School	40K-50K
8220	North Carolina	46-55	F	White/Other	Married	0	High School	50K-75K
8221	Connecticut	56-65	M	White/Other	Single	0	College	75K-100K
8222	Pennsylvania	56-65	M	White/Other	Married	0	College	30K-40K
8223	Iowa	26-35	F	White/Other	Married	1	College	20K-30K
8224	California	36-45	F	White/Other	Single	0	Grad School	50K-75K
8225	Pennsylvania			White/Other	Single	0		75K-100K
8226	Texas	26-35	M	White/Other	Married	0		< 15K
8227	Ohio	26-35	M	African American	Single	0	High School	75K-100K
8228	Ohio	18-25	M	White/Other	Married	3	High School	50K-75K
8229	Florida	66+	M	White/Other	Married	0	College	> 125K
8230	Illinois	66+	M	White/Other	Married	0	College	100K-125K
8231	Utah	66+	M	Asian	Single	0	High School	< 15K
8232	Arkansas			African American	Single	0		< 15K
8233	District of Columbia		M	White/Other	Single	0		30K-40K
8234	California	46-55	M	White/Other	Married	0	College	50K-75K
8235	California	36-45	M	African American	Single	0	High School	< 15K
8236	Colorado	46-55	M	White/Other	Single	0	High School	15K-20K
8237	North Carolina	56-65	F	African American	Single	0	High School	50K-75K
8238	Colorado	36-45	M	Hispanic	Married	0	College	30K-40K
8239	Ohio	36-45	F	White/Other	Married	1	College	50K-75K
8240	Louisiana	26-35	F	African American	Single	1	High School	20K-30K
8241	Michigan	56-65	F	White/Other	Single	0		< 15K
8242	Ohio	26-35	F	White/Other	Single	0	College	15K-20K
8243	Utah	46-55	F	White/Other	Married	0	College	50K-75K
8244	California		F	Hispanic	Married	0		20K-30K
8245	Michigan	66+	F	Asian	Married	0	Grad School	75K-100K
8246	Oregon	36-45	F	White/Other	Single	1	High School	50K-75K
8247	North Carolina	56-65	M	White/Other	Married	0		< 15K
8248	New Jersey	46-55	F	White/Other	Married	1		> 125K
8249	Missouri	56-65	M	White/Other	Single	0		50K-75K
8250	Florida	36-45	M	Hispanic	Single	1	High School	40K-50K
8251	New York	18-25	F	White/Other	Married	4	High School	100K-125K
8252	Mississippi	56-65	F	White/Other	Married	1	High School	75K-100K
8253	Texas	36-45	M	African American	Single	1	High School	30K-40K
8254	Georgia	66+	F	White/Other	Married	0		75K-100K
8255	Florida	26-35	M	Hispanic	Single	0		20K-30K
8256	Florida	66+	M	White/Other	Married	0	College	15K-20K
8257	Oregon	56-65	F	White/Other	Married	1	College	50K-75K
8258	Nebraska	56-65	M	White/Other	Single	3	College	50K-75K
8259	Arkansas	56-65	F	African American	Single	0		> 125K
8260	California		F	Hispanic	Single	0		20K-30K
8261	Illinois	46-55	F	White/Other	Single	0	College	20K-30K
8262	Arizona	56-65	F	White/Other	Married	1		30K-40K
8263	New York	46-55	M	White/Other	Single	1	College	40K-50K
8264	Florida	56-65	F	Asian	Married	1		50K-75K
8265	South Carolina		F	African American	Single	0		100K-125K
8266	North Carolina			White/Other	Single	0		< 15K
8267	Arizona	66+	F	White/Other	Married	0	High School	30K-40K
8268	Michigan			White/Other	Married	1		20K-30K
8269	California	46-55	F	Hispanic	Married	1	Grad School	30K-40K
8270	Wisconsin	26-35	F	White/Other	Single	0	Grad School	< 15K
8271	New Jersey	66+	M	White/Other	Married	0	College	50K-75K
8272	Washington	66+	M	White/Other	Married	0	High School	50K-75K
8273	Illinois	36-45	F	Asian	Married	2	College	75K-100K
8274	North Carolina	46-55	F	White/Other	Married	2	High School	30K-40K
